StartTime(UTC),EndTime(UTC),TimeZone,LocationLat,LocationLng,Distance(mi),AirportCode,Number,Street,Side,City,County,State,ZipCode
12/8/2016 5:14,12/8/2016 5:49,US/Pacific,37.781796,-122.401466,1.01,KOAK,806,Folsom St,R,San Francisco,San Francisco,CA,94107
12/8/2016 5:41,12/8/2016 5:52,US/Pacific,37.79565,-122.394768,0.51,KOAK,32,The Embarcadero,L,San Francisco,San Francisco,CA,94111
12/8/2016 5:43,12/8/2016 6:13,US/Pacific,37.507195,-122.338501,0.01,KSQL,,Junipero Serra Fwy N,R,Belmont,San Mateo,CA,94002
12/8/2016 5:40,12/8/2016 6:10,US/Pacific,37.881908,-122.308258,0.01,KOAK,,Eastshore Fwy W,R,Berkeley,Alameda,CA,94710
12/8/2016 5:28,12/8/2016 5:50,US/Pacific,37.489109,-122.139534,2.73,KPAO,,Bayfront Expy E,R,Palo Alto,San Mateo,CA,94303
12/8/2016 5:38,12/8/2016 5:54,US/Pacific,37.455353,-122.131989,5.31,KPAO,,US-101 N,R,Palo Alto,San Mateo,CA,94303
12/8/2016 3:35,12/8/2016 5:54,US/Pacific,37.570469,-122.032677,1.68,KHWD,4050,Decoto Rd,L,Fremont,Alameda,CA,94555
12/8/2016 4:22,12/8/2016 5:53,US/Pacific,37.516518,-121.978607,7.57,KPAO,,I-880 N,R,Fremont,Alameda,CA,94538
12/8/2016 5:42,12/8/2016 6:11,US/Pacific,37.279781,-121.957222,0.01,KSJC,,San Tomas Expy,R,Campbell,Santa Clara,CA,95008
12/8/2016 5:40,12/8/2016 6:09,US/Pacific,37.702133,-121.935814,0.01,KLVK,,Dublin Blvd,R,Dublin,Alameda,CA,94568
12/8/2016 5:38,12/8/2016 5:54,US/Pacific,37.336792,-121.933395,6.05,KSJC,,I-880 N,R,San Jose,Santa Clara,CA,95126
12/8/2016 5:35,12/8/2016 5:51,US/Pacific,36.974998,-121.895782,7.48,KWVI,,State Highway 1,R,Aptos,Santa Cruz,CA,95003
12/8/2016 5:41,12/8/2016 5:52,US/Pacific,37.592411,-121.881081,0.75,KLVK,9167,Paloma Rd,R,Sunol,Alameda,CA,94586
12/8/2016 5:43,12/8/2016 5:54,US/Pacific,36.591881,-121.879829,1.07,KMRY,,Cabrillo Hwy N,R,Monterey,Monterey,CA,93940
12/8/2016 5:40,12/8/2016 5:52,US/Pacific,37.330898,-121.865952,2.11,KRHV,,I-280 S,R,San Jose,Santa Clara,CA,95122
12/8/2016 4:20,12/8/2016 5:53,US/Pacific,36.62373,-121.840996,1.1,KMRY,,Monterey Rd,R,Seaside,Monterey,CA,93955
12/8/2016 5:42,12/8/2016 5:54,US/Pacific,37.929741,-121.734764,0.94,KLVK,,State Route 4,R,Brentwood,Contra Costa,CA,94513
12/8/2016 3:30,12/8/2016 5:51,US/Pacific,38.566669,-121.503883,7.23,KSAC,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95818
12/8/2016 5:10,12/8/2016 5:52,US/Pacific,38.58268,-121.462082,1.61,KSAC,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95816
12/8/2016 5:42,12/8/2016 5:54,US/Pacific,39.242069,-120.751297,1.28,KBLU,,I-80 E,R,Alta,Placer,CA,95701
12/8/2016 5:41,12/8/2016 5:53,US/Pacific,39.294319,-120.677109,3.32,KBLU,,I-80 W,R,Alta,Placer,CA,95701
12/8/2016 5:41,12/8/2016 5:52,US/Pacific,39.318214,-120.558319,1.95,KBLU,,I-80 W,R,Soda Springs,Nevada,CA,95728
12/8/2016 4:46,12/8/2016 5:57,US/Pacific,38.423031,-122.713524,2.01,KSTS,1528,Santa Rosa Ave,L,Santa Rosa,Sonoma,CA,95404
12/8/2016 5:44,12/8/2016 6:01,US/Pacific,38.15097,-122.449425,1.66,KO69,,Arnold Dr,R,Petaluma,Sonoma,CA,94954
12/8/2016 5:53,12/8/2016 6:04,US/Pacific,37.77964,-122.404198,0.36,KOAK,910,Folsom St,R,San Francisco,San Francisco,CA,94107
12/8/2016 5:50,12/8/2016 6:04,US/Pacific,37.790821,-122.390244,0.94,KOAK,292,The Embarcadero,R,San Francisco,San Francisco,CA,94105
12/8/2016 5:50,12/8/2016 6:04,US/Pacific,37.823738,-122.318832,0.55,KOAK,,I-80 W,R,Oakland,Alameda,CA,94607
12/8/2016 5:49,12/8/2016 6:04,US/Pacific,38.003998,-122.279495,2.37,KCCR,,I-80 E,R,Pinole,Contra Costa,CA,94564
12/8/2016 5:23,12/8/2016 6:02,US/Pacific,37.808693,-122.243118,7.35,KOAK,,I-580 E,R,Oakland,Alameda,CA,94610
12/8/2016 5:49,12/8/2016 6:05,US/Pacific,37.606575,-122.189781,4.13,KHWD,,CA-92 E,R,Hayward,Alameda,CA,94545
12/8/2016 5:46,12/8/2016 5:57,US/Pacific,37.876656,-122.184784,4.62,KCCR,,CA-24 E,R,Orinda,Contra Costa,CA,94563
12/8/2016 5:49,12/8/2016 6:18,US/Pacific,37.720703,-122.178223,0.01,KOAK,,I-880 N,R,San Leandro,Alameda,CA,94577
12/8/2016 3:31,12/8/2016 5:59,US/Pacific,37.890675,-122.138687,2.7,KCCR,,CA-24 E,R,Lafayette,Contra Costa,CA,94549
12/8/2016 5:47,12/8/2016 6:05,US/Pacific,37.531483,-122.090668,6.51,KHWD,1058,Marshlands Rd,R,Fremont,Alameda,CA,94555
12/8/2016 5:32,12/8/2016 6:05,US/Pacific,37.657005,-122.087173,0.76,KHWD,59,Jackson St,R,Hayward,Alameda,CA,94544
12/8/2016 5:46,12/8/2016 5:57,US/Pacific,37.570862,-122.045265,4.69,KHWD,,Paseo Padre Pkwy,R,Fremont,Alameda,CA,94555
12/8/2016 5:46,12/8/2016 6:02,US/Pacific,37.566036,-122.041016,4.43,KHWD,,I-880 N,R,Fremont,Alameda,CA,94555
12/8/2016 3:09,12/8/2016 6:05,US/Pacific,37.564526,-122.037735,1.46,KPAO,,CA-84 W,R,Fremont,Alameda,CA,94536
12/8/2016 5:17,12/8/2016 6:05,US/Pacific,37.510639,-121.971329,7.19,KPAO,,I-880 N,R,Fremont,Alameda,CA,94538
12/8/2016 5:46,12/8/2016 6:00,US/Pacific,37.316368,-121.956451,5.72,KSJC,,I-280 S,R,San Jose,Santa Clara,CA,95117
12/8/2016 5:46,12/8/2016 6:00,US/Pacific,37.596302,-121.938118,1.13,KPAO,4386,Niles Canyon Rd,L,Fremont,Alameda,CA,94536
12/8/2016 5:48,12/8/2016 6:04,US/Pacific,37.336792,-121.933395,2.4,KSJC,,I-880 N,R,San Jose,Santa Clara,CA,95126
12/8/2016 5:44,12/8/2016 6:05,US/Pacific,37.374779,-121.932587,5.33,KSJC,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95110
12/8/2016 5:49,12/8/2016 6:04,US/Pacific,37.315022,-121.909081,1.56,KSJC,,I-280 S,R,San Jose,Santa Clara,CA,95126
12/8/2016 6:04,12/8/2016 6:15,US/Pacific,37.795158,-122.394463,0.55,KOAK,38,The Embarcadero,L,San Francisco,San Francisco,CA,94111
12/8/2016 6:04,12/8/2016 6:15,US/Pacific,37.788109,-122.388039,0.53,KOAK,470,The Embarcadero,R,San Francisco,San Francisco,CA,94105
12/8/2016 6:02,12/8/2016 6:31,US/Pacific,37.422367,-122.226334,0.01,KSQL,,I-280 S,R,Redwood City,San Mateo,CA,94062
12/8/2016 5:46,12/8/2016 6:13,US/Pacific,37.871681,-122.190636,4.15,KCCR,,Grove Shafter Fwy E,R,Orinda,Contra Costa,CA,94563
12/8/2016 6:02,12/8/2016 6:14,US/Pacific,37.486088,-122.177742,0.62,KPAO,,Bayfront Expy,R,Menlo Park,San Mateo,CA,94025
12/8/2016 3:35,12/8/2016 6:14,US/Pacific,37.570469,-122.032677,1.37,KHWD,4050,Decoto Rd,L,Fremont,Alameda,CA,94555
12/8/2016 5:58,12/8/2016 6:14,US/Pacific,36.983932,-121.946945,2.72,KWVI,,State Highway 1,R,Capitola,Santa Cruz,CA,95010
12/8/2016 6:03,12/8/2016 6:15,US/Pacific,39.222733,-120.768707,2.16,KBLU,,I-80 E,R,Alta,Placer,CA,95701
12/8/2016 6:00,12/8/2016 6:14,US/Pacific,39.238796,-120.752411,1.18,KBLU,,I-80 W,R,Alta,Placer,CA,95701
12/8/2016 6:09,12/8/2016 6:39,US/Pacific,38.962082,-123.340431,0.01,KUKI,18523,Highway 128,R,Yorkville,Mendocino,CA,95494
12/8/2016 6:10,12/8/2016 6:24,US/Pacific,37.832256,-122.294159,2.14,KOAK,,I-580 E,R,Emeryville,Alameda,CA,94608
12/8/2016 6:06,12/8/2016 6:35,US/Pacific,37.52932,-122.273712,0.01,KSQL,,Bayshore Fwy S,R,Belmont,San Mateo,CA,94002
12/8/2016 6:06,12/8/2016 6:36,US/Pacific,37.823383,-122.263908,0.01,KOAK,,I-580 W,R,Oakland,Alameda,CA,94609
12/8/2016 5:46,12/8/2016 6:19,US/Pacific,37.859997,-122.210213,2.43,KCCR,,Grove Shafter Fwy E,R,Orinda,Contra Costa,CA,94563
12/8/2016 6:13,12/8/2016 6:42,US/Pacific,38.213844,-122.142197,0.01,KAPC,,I-80 W,R,Fairfield,Solano,CA,94534
12/8/2016 6:10,12/8/2016 6:21,US/Pacific,37.649933,-122.097321,3.42,KHWD,,I-880 N,R,Hayward,Alameda,CA,94544
12/8/2016 6:06,12/8/2016 6:18,US/Pacific,37.357433,-122.062836,2.03,KNUQ,,Norman Y Mineta Hwy,R,Los Altos,Santa Clara,CA,94024
12/8/2016 6:11,12/8/2016 6:22,US/Pacific,37.923264,-122.061028,3.82,KCCR,,I-680 N,R,Walnut Creek,Contra Costa,CA,94597
12/8/2016 6:08,12/8/2016 6:22,US/Pacific,37.597374,-121.8582,0.72,KLVK,8426,Vallecitos Rd,L,Sunol,Alameda,CA,94586
12/8/2016 6:06,12/8/2016 6:23,US/Pacific,39.307762,-120.540466,2.43,KTRK,,I-80 W,R,Norden,Placer,CA,95724
12/7/2016 23:55,12/8/2016 6:30,US/Pacific,37.833221,-122.294678,2.18,KOAK,,I-580 E,R,Emeryville,Alameda,CA,94608
12/8/2016 6:21,12/8/2016 6:33,US/Pacific,37.563698,-122.038261,0.88,KPAO,,Decoto Rd,R,Fremont,Alameda,CA,94536
12/8/2016 5:46,12/8/2016 6:30,US/Pacific,37.316216,-121.968414,4.86,KSJC,,I-280 S,R,San Jose,Santa Clara,CA,95117
12/8/2016 6:17,12/8/2016 6:47,US/Pacific,37.531193,-121.941185,0.01,KNUQ,,I-680 N,R,Fremont,Alameda,CA,94539
12/8/2016 6:18,12/8/2016 7:33,US/Pacific,39.200329,-121.222633,0.01,KGOO,20885,State Highway 20,L,Penn Valley,Nevada,CA,95946
12/8/2016 6:20,12/8/2016 6:32,US/Pacific,39.307255,-120.643227,0.38,KBLU,,I-80 E,R,Emigrant Gap,Placer,CA,95715
12/8/2016 6:19,12/8/2016 6:32,US/Pacific,39.331024,-120.57933,13.81,KBLU,,I-80 W,R,Soda Springs,Nevada,CA,95728
12/8/2016 1:14,12/8/2016 6:44,US/Pacific,37.776951,-122.403671,5.46,KSFO,410,6th St,R,San Francisco,San Francisco,CA,94103
12/8/2016 5:46,12/8/2016 6:38,US/Pacific,37.557011,-122.031357,1.6,KPAO,,CA-84 W,R,Newark,Alameda,CA,94560
12/8/2016 5:46,12/8/2016 6:38,US/Pacific,37.316216,-121.968414,4.86,KSJC,,I-280 S,R,San Jose,Santa Clara,CA,95117
12/8/2016 5:17,12/8/2016 6:44,US/Pacific,37.490807,-121.945923,4.48,KPAO,,I-880 N,R,Fremont,Alameda,CA,94538
12/8/2016 6:30,12/8/2016 6:43,US/Pacific,39.238796,-120.752411,0.84,KBLU,,I-80 W,R,Alta,Placer,CA,95701
12/8/2016 6:32,12/8/2016 6:43,US/Pacific,39.331024,-120.57933,0.94,KBLU,,I-80 W,R,Soda Springs,Nevada,CA,95728
12/8/2016 6:22,12/8/2016 6:44,US/Pacific,39.314384,-120.553017,4.22,KTRK,,I-80 E,R,Norden,Placer,CA,95724
12/8/2016 6:44,12/8/2016 7:13,US/Pacific,39.17028,-123.007576,0.01,KUKI,5237,W State Highway 20,L,Upper Lake,Lake,CA,95485
12/8/2016 6:37,12/8/2016 6:48,US/Pacific,38.167416,-122.580879,2.86,KDVO,10194,Redwood Hwy S,L,Novato,Marin,CA,94945
12/8/2016 6:35,12/8/2016 6:51,US/Pacific,37.794441,-122.423088,0.58,KOAK,2022,Van Ness Ave,R,San Francisco,San Francisco,CA,94109
12/7/2016 21:47,12/7/2016 22:53,,37.505024,-122.119781,2.01,,,Dumbarton Bridge,R,San Mateo,San Mateo,CA,
12/8/2016 6:38,12/8/2016 7:08,US/Pacific,37.263718,-121.858665,0.01,KRHV,,Guadalupe Fwy N,R,San Jose,Santa Clara,CA,95136
12/8/2016 6:41,12/8/2016 7:10,US/Pacific,36.889969,-121.773232,0.01,KWVI,,State Highway 1,R,Watsonville,Santa Cruz,CA,95076
12/8/2016 6:38,12/8/2016 7:07,US/Pacific,37.043991,-121.577866,0.01,KE16,,S Valley Fwy N,R,Gilroy,Santa Clara,CA,95020
12/8/2016 6:37,12/8/2016 7:37,US/Pacific,38.59214,-121.552254,0.01,KSAC,,Reed Ave,R,West Sacramento,Yolo,CA,95605
12/8/2016 6:38,12/8/2016 7:53,US/Pacific,38.705887,-121.327049,0.01,KMCC,,Antelope Rd,R,Sacramento,Sacramento,CA,95842
12/8/2016 6:41,12/8/2016 6:53,US/Pacific,39.310627,-120.631142,1.72,KBLU,,I-80 E,R,Emigrant Gap,Placer,CA,95715
12/8/2016 6:47,12/8/2016 7:17,US/Pacific,38.412975,-122.79277,0.01,KSTS,5268,Sebastopol Rd,R,Santa Rosa,Sonoma,CA,95407
12/8/2016 6:46,12/8/2016 7:15,US/Pacific,38.397148,-122.782654,0.01,KSTS,2099,Ludwig Ave,R,Santa Rosa,Sonoma,CA,95407
12/8/2016 6:47,12/8/2016 7:00,US/Pacific,37.572777,-122.315941,8.11,KSFO,,US-101 N,R,San Mateo,San Mateo,CA,94401
12/8/2016 6:46,12/8/2016 7:16,US/Pacific,37.640194,-122.090424,0.01,KHWD,,I-880 N,R,Hayward,Alameda,CA,94544
12/8/2016 6:45,12/8/2016 7:14,US/Pacific,37.547291,-122.02317,0.01,KPAO,,CA-84 W,R,Newark,Alameda,CA,94560
12/8/2016 6:50,12/8/2016 7:02,US/Pacific,37.576981,-121.878754,8.06,KLVK,,I-680 N,R,Sunol,Alameda,CA,94586
12/8/2016 6:45,12/8/2016 7:59,US/Pacific,38.544998,-121.509262,0.01,KSAC,,I-5 S,R,Sacramento,Sacramento,CA,95818
12/8/2016 6:50,12/8/2016 7:02,US/Pacific,39.237267,-120.752899,3.77,KBLU,,I-80 W,R,Alta,Placer,CA,95701
12/8/2016 6:53,12/8/2016 7:23,US/Pacific,37.914207,-122.31752,0.01,KCCR,,I-80 W,R,Richmond,Contra Costa,CA,94804
12/8/2016 6:54,12/8/2016 7:15,US/Pacific,37.528358,-122.272293,3.34,KSQL,,US-101 N,R,Belmont,San Mateo,CA,94002
12/8/2016 4:41,12/8/2016 7:15,US/Pacific,37.681129,-122.123909,3.27,KHWD,,I-880 N,R,San Lorenzo,Alameda,CA,94580
12/8/2016 7:00,12/8/2016 7:15,US/Pacific,39.291462,-120.68679,0.87,KBLU,,I-80 E,R,Alta,Placer,CA,95701
12/8/2016 6:59,12/8/2016 7:15,US/Pacific,39.315945,-120.6157,2.78,KBLU,,I-80 E,R,Soda Springs,Nevada,CA,95728
12/8/2016 6:54,12/8/2016 7:15,US/Pacific,39.322056,-120.56321,10.63,KBLU,,I-80 W,R,Soda Springs,Nevada,CA,95728
12/8/2016 7:12,12/8/2016 7:24,US/Pacific,37.927681,-122.322227,1.81,KCCR,,I-80 E,R,Richmond,Contra Costa,CA,94804
12/8/2016 7:10,12/8/2016 7:24,US/Pacific,37.924736,-122.320587,1.09,KCCR,,I-80 W,R,El Cerrito,Contra Costa,CA,94530
12/8/2016 7:09,12/8/2016 7:20,US/Pacific,39.165848,-120.875671,0.34,KGOO,,I-80 E,R,Gold Run,Placer,CA,95717
12/8/2016 7:12,12/8/2016 7:24,US/Pacific,39.288399,-120.695129,0.51,KBLU,,I-80 W,R,Alta,Placer,CA,95701
12/8/2016 7:13,12/8/2016 7:24,US/Pacific,39.326508,-120.568855,2.38,KBLU,,I-80 W,R,Soda Springs,Nevada,CA,95728
12/8/2016 7:19,12/8/2016 7:31,US/Pacific,37.538311,-121.927475,3.69,KNUQ,,I-680 S,R,Fremont,Alameda,CA,94539
12/8/2016 7:16,12/8/2016 7:32,US/Pacific,38.586292,-121.448334,1.2,KSAC,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95819
12/8/2016 7:20,12/8/2016 7:32,US/Pacific,39.255566,-120.73233,2.48,KBLU,,I-80 E,R,Alta,Placer,CA,95701
12/8/2016 7:20,12/8/2016 7:32,US/Pacific,39.291462,-120.68679,0.87,KBLU,,I-80 E,R,Alta,Placer,CA,95701
12/8/2016 7:32,12/8/2016 8:02,US/Pacific,37.055607,-121.940681,0.01,KWVI,5498,Old San Jose Rd,R,Soquel,Santa Cruz,CA,95073
12/8/2016 7:31,12/8/2016 7:46,US/Pacific,39.006569,-120.991356,0.69,KAUN,,I-80 E,R,Applegate,Placer,CA,95703
12/8/2016 7:36,12/8/2016 7:52,US/Pacific,37.732105,-122.432777,0.52,KSFO,,I-280 S,R,San Francisco,San Francisco,CA,94112
12/8/2016 7:24,12/8/2016 7:51,US/Pacific,37.530643,-121.942055,1.87,KNUQ,,I-680 S,R,Fremont,Alameda,CA,94539
12/8/2016 7:35,12/8/2016 8:19,US/Pacific,38.583897,-121.460419,0.01,KSAC,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95816
12/8/2016 7:42,12/8/2016 7:53,US/Pacific,39.291462,-120.68679,0.87,KBLU,,I-80 E,R,Alta,Placer,CA,95701
12/8/2016 7:36,12/8/2016 8:20,US/Pacific,37.940006,-120.605461,0,KO22,3529,Obyrnes Ferry Rd,R,Copperopolis,Calaveras,CA,95228
12/8/2016 7:34,12/8/2016 7:53,US/Pacific,39.307762,-120.540466,2.19,KTRK,,I-80 W,R,Norden,Placer,CA,95724
12/8/2016 8:00,12/8/2016 8:11,US/Pacific,38.850056,-123.030083,1.8,KSTS,,US-101 N,R,Cloverdale,Sonoma,CA,95425
12/8/2016 8:02,12/8/2016 8:13,US/Pacific,39.307121,-120.645714,6.7,KBLU,,I-80 W,R,Emigrant Gap,Placer,CA,95715
12/8/2016 8:14,12/8/2016 8:24,US/Pacific,37.591618,-122.504578,0.74,KSFO,5632,Coast Hwy,R,Pacifica,San Mateo,CA,94044
12/8/2016 8:20,12/8/2016 8:31,US/Pacific,37.785175,-122.19191,3.43,KOAK,,I-580 W,R,Oakland,Alameda,CA,94619
12/8/2016 8:19,12/8/2016 8:32,US/Pacific,39.308144,-120.541718,1.94,KTRK,,I-80 E,R,Norden,Placer,CA,95724
12/8/2016 8:26,12/8/2016 8:55,US/Pacific,37.743958,-122.405594,0.01,KSFO,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94110
12/8/2016 8:19,12/8/2016 8:49,US/Pacific,37.310467,-121.883896,0.01,KSJC,,Guadalupe Pkwy S,R,San Jose,Santa Clara,CA,95110
12/8/2016 8:28,12/8/2016 9:12,US/Pacific,38.704433,-121.313072,0.01,KMCC,,I-80 W,R,Citrus Heights,Sacramento,CA,95621
12/8/2016 8:26,12/8/2016 8:37,US/Pacific,39.234173,-120.755058,0.83,KBLU,,I-80 E,R,Alta,Placer,CA,95701
12/8/2016 8:31,12/8/2016 8:42,US/Pacific,39.267834,-120.723732,2.25,KBLU,,I-80 E,R,Alta,Placer,CA,95701
12/8/2016 8:35,12/8/2016 8:52,US/Pacific,38.037834,-122.120735,0.92,KAPC,,Benicia-Martinez Bridge,R,Vallejo,Solano,CA,94591
12/8/2016 8:42,12/8/2016 9:27,US/Pacific,38.496071,-121.4291,0.01,KSAC,,Stockton Blvd,R,Sacramento,Sacramento,CA,95823
12/8/2016 8:37,12/8/2016 8:48,US/Pacific,39.295963,-120.67485,2.8,KBLU,,I-80 E,R,Alta,Placer,CA,95701
12/8/2016 8:52,12/8/2016 9:02,US/Pacific,38.325081,-122.023865,1.63,KSUU,,I-80 E,R,Fairfield,Solano,CA,94533
12/8/2016 8:48,12/8/2016 9:33,US/Pacific,38.495975,-121.459145,0.01,KSAC,,Florin Rd,R,Sacramento,Sacramento,CA,95823
12/8/2016 8:50,12/8/2016 9:01,US/Pacific,37.544346,-121.27346,0.32,KMOD,,Westside Fwy S,R,Patterson,Stanislaus,CA,95363
12/8/2016 9:04,12/8/2016 9:14,US/Pacific,39.326023,-120.600487,2.96,KBLU,,I-80 W,R,Soda Springs,Nevada,CA,95728
12/8/2016 9:26,12/8/2016 10:11,US/Pacific,38.436527,-122.687469,0.01,KSTS,1374,Farmers Ln,L,Santa Rosa,Sonoma,CA,95405
12/8/2016 9:28,12/8/2016 10:12,US/Pacific,37.750099,-122.39225,0.01,KOAK,,Cesar Chavez,R,San Francisco,San Francisco,CA,94107
12/8/2016 9:23,12/8/2016 10:07,US/Pacific,37.491169,-122.29966,0.01,KSQL,,I-280 N,R,San Carlos,San Mateo,CA,94070
12/8/2016 9:25,12/8/2016 10:10,US/Pacific,38.123062,-122.229836,0.01,KAPC,,I-80 E,R,Vallejo,Solano,CA,94591
12/8/2016 9:32,12/8/2016 10:16,US/Pacific,37.879204,-122.184814,0.01,KCCR,,Camino Pablo,R,Orinda,Contra Costa,CA,94563
12/8/2016 9:25,12/8/2016 10:09,US/Pacific,38.216862,-122.13784,0.01,KAPC,,I-80 W,R,Fairfield,Solano,CA,94534
12/8/2016 9:24,12/8/2016 10:08,US/Pacific,37.364319,-121.90184,0.01,KSJC,,I-880 S,R,San Jose,Santa Clara,CA,95112
12/8/2016 9:24,12/8/2016 9:41,US/Pacific,39.258778,-120.732697,2.23,KBLU,,I-80 W,R,Alta,Placer,CA,95701
12/8/2016 9:20,12/8/2016 9:41,US/Pacific,39.303341,-120.65728,12.8,KBLU,,I-80 W,R,Emigrant Gap,Placer,CA,95715
12/8/2016 9:06,12/8/2016 9:40,US/Pacific,39.303028,-120.656982,2.73,KBLU,,I-80 E,R,Emigrant Gap,Placer,CA,95715
12/8/2016 9:30,12/8/2016 9:40,US/Pacific,39.310627,-120.631142,1.09,KBLU,,I-80 E,R,Emigrant Gap,Placer,CA,95715
12/8/2016 9:44,12/8/2016 10:28,US/Pacific,37.66964,-122.466217,0.01,KSFO,,Serramonte Blvd,R,Daly City,San Mateo,CA,94015
12/8/2016 9:53,12/8/2016 10:37,US/Pacific,37.66357,-122.465851,0.01,KSFO,,I-280 S,R,Daly City,San Mateo,CA,94015
12/8/2016 9:40,12/8/2016 10:24,US/Pacific,37.807938,-122.304504,0.01,KOAK,,7th St,R,Oakland,Alameda,CA,94607
12/8/2016 9:50,12/8/2016 10:35,US/Pacific,37.79982,-122.278435,0.01,KOAK,,I-880 S,R,Oakland,Alameda,CA,94607
12/8/2016 9:36,12/8/2016 10:20,US/Pacific,37.861095,-122.209496,0.01,KCCR,,Fish Ranch Rd,R,Orinda,Contra Costa,CA,94563
12/8/2016 9:47,12/8/2016 10:30,US/Pacific,37.701103,-122.021164,0.01,KHWD,,Paloverde Rd,R,Castro Valley,Alameda,CA,94552
12/8/2016 9:55,12/8/2016 10:39,US/Pacific,37.273659,-121.952782,0.01,KSJC,,Winchester Blvd,R,Campbell,Santa Clara,CA,95008
12/8/2016 9:51,12/8/2016 10:35,US/Pacific,36.920765,-121.812004,0.01,KWVI,1220,Buena Vista Dr,R,Watsonville,Santa Cruz,CA,95076
12/8/2016 10:00,12/8/2016 10:13,US/Pacific,39.303341,-120.65728,2.55,KBLU,,I-80 W,R,Emigrant Gap,Placer,CA,95715
12/8/2016 9:53,12/8/2016 10:14,US/Pacific,39.313461,-120.626968,5.71,KBLU,,I-80 E,R,Emigrant Gap,Placer,CA,95715
12/8/2016 10:18,12/8/2016 10:42,US/Pacific,37.663967,-122.465469,0.55,KSFO,,Junipero Serra Fwy N,R,Daly City,San Mateo,CA,94015
12/8/2016 10:05,12/8/2016 10:50,US/Pacific,37.506687,-122.338402,0.01,KSQL,,I-280 S,R,Redwood City,San Mateo,CA,94062
12/8/2016 10:07,12/8/2016 10:51,US/Pacific,37.878185,-122.307175,0.01,KOAK,,I-580 W,R,Berkeley,Alameda,CA,94710
12/8/2016 9:59,12/8/2016 10:42,US/Pacific,37.802353,-122.294174,1.51,KOAK,,Mandela Pkwy,R,Oakland,Alameda,CA,94607
12/8/2016 10:09,12/8/2016 10:54,US/Pacific,37.526405,-122.270081,0.01,KSQL,,Ralston Ave,R,Belmont,San Mateo,CA,94002
12/8/2016 10:29,12/8/2016 11:13,US/Pacific,37.810501,-122.248596,0.01,KOAK,,Grand Ave,R,Oakland,Alameda,CA,94610
12/8/2016 10:21,12/8/2016 11:05,US/Pacific,36.859879,-121.604027,0.01,KCVH,,Cannon Rd,R,San Juan Bautista,San Benito,CA,95045
12/8/2016 9:20,12/8/2016 10:40,US/Pacific,39.326023,-120.600487,3.85,KBLU,,I-80 W,R,Soda Springs,Nevada,CA,95728
12/8/2016 10:41,12/8/2016 11:26,US/Pacific,38.472733,-122.432953,0.01,KSTS,1198,Galleron Rd,R,Saint Helena,Napa,CA,94574
12/8/2016 10:59,12/8/2016 11:44,US/Pacific,37.932224,-122.401634,0.01,KCCR,,I-580 W,R,Richmond,Contra Costa,CA,94801
12/8/2016 10:56,12/8/2016 11:40,US/Pacific,37.785542,-122.39138,0.01,KOAK,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94105
12/8/2016 10:51,12/8/2016 11:36,US/Pacific,37.838181,-122.296638,0.01,KOAK,,I-80 W,R,Emeryville,Alameda,CA,94608
12/8/2016 10:50,12/8/2016 11:35,US/Pacific,37.710648,-122.166687,0.01,KOAK,,Marina Blvd,R,San Leandro,Alameda,CA,94577
12/8/2016 10:39,12/8/2016 11:24,US/Pacific,37.656517,-122.101448,0.01,KHWD,,I-880 N,R,Hayward,Alameda,CA,94544
12/8/2016 10:56,12/8/2016 11:41,US/Pacific,36.996006,-121.717102,0.01,KWVI,7801,Pole Line Rd,L,Watsonville,Santa Clara,CA,95076
12/8/2016 10:47,12/8/2016 11:14,US/Pacific,38.671051,-121.563316,1.13,KSMF,,CA-16 E,R,Sacramento,Sacramento,CA,95835
12/8/2016 11:33,12/8/2016 12:17,US/Pacific,38.303768,-122.708183,0.01,KO69,,US-101 N,R,Petaluma,Sonoma,CA,94952
12/8/2016 11:13,12/8/2016 12:13,US/Pacific,37.935482,-122.51683,0.01,KDVO,,US-101 S,R,Corte Madera,Marin,CA,94925
12/8/2016 11:32,12/8/2016 12:16,US/Pacific,37.589874,-122.36113,0.01,KSFO,,Bayshore Fwy S,R,Burlingame,San Mateo,CA,94010
12/8/2016 11:18,12/8/2016 11:48,US/Pacific,37.842327,-122.25769,0.01,KOAK,,Grove Shafter Fwy E,R,Oakland,Alameda,CA,94618
12/8/2016 11:28,12/8/2016 11:39,US/Pacific,38.152702,-122.216011,0.41,KAPC,,I-80 E,R,Vallejo,Solano,CA,94591
12/8/2016 11:29,12/8/2016 11:40,US/Pacific,38.673183,-121.635498,0.01,KSAC,,CA-16 E,R,West Sacramento,Yolo,CA,95691
12/8/2016 11:14,12/8/2016 11:58,US/Pacific,38.67136,-121.591324,0.01,KSMF,,I-5 N,R,Sacramento,Sacramento,CA,95837
12/8/2016 11:32,12/8/2016 11:43,US/Pacific,39.28965,-120.692429,0.34,KBLU,,I-80 W,R,Alta,Placer,CA,95701
